# format	robotrace-shortcut-course-v1
# course_id	2015alljapan
# source_file	examples/synthetic/2015alljapan.json
# source_hash	6e913302c42295310b49615c627cdf177cc89d23dac0ce2c64a5487a12c118ea
# line_width_mm	19.000000
distance_mm	line_x_mm	line_y_mm
35440	-1168.55164	-3692.12231
35450	-1166.06665	-3701.80859
35460	-1163.53345	-3711.48242
35470	-1160.95178	-3721.14331
35480	-1158.3219	-3730.7915
35490	-1155.64368	-3740.42603
35500	-1152.91748	-3750.04736
35510	-1150.14319	-3759.65479
35520	-1147.3208	-3769.24805
35530	-1144.45056	-3778.82739
35540	-1141.53235	-3788.39209
35550	-1138.56653	-3797.94214
35560	-1135.55286	-3807.47729
35570	-1132.49158	-3816.99707
35580	-1129.38281	-3826.50171
35590	-1126.22644	-3835.99048
35600	-1123.02271	-3845.46338
35610	-1119.77173	-3854.92017
35620	-1116.47339	-3864.3606
35630	-1113.12793	-3873.78418
35640	-1109.73547	-3883.19116
35650	-1106.29602	-3892.58105
35660	-1102.80957	-3901.95361
35670	-1099.27637	-3911.30859
35680	-1095.69629	-3920.64575
35690	-1092.0697	-3929.96509
35700	-1088.39661	-3939.26611
35710	-1084.677	-3948.54858
35720	-1080.91101	-3957.81226
35730	-1077.09875	-3967.05713
35740	-1073.24036	-3976.28271
35750	-1069.33582	-3985.48901
35760	-1065.38525	-3994.67554
35770	-1061.38892	-4003.84229
35780	-1057.3468	-4012.98877
35790	-1053.25891	-4022.11523
35800	-1049.12549	-4031.22095
35810	-1044.94666	-4040.30591
35820	-1040.72229	-4049.36987
35830	-1036.45276	-4058.4126
35840	-1032.13806	-4067.43384
35850	-1027.77832	-4076.43335
35860	-1023.37366	-4085.41113
35870	-1018.92413	-4094.36646
35880	-1014.42987	-4103.2998
35890	-1009.89105	-4112.21045
35900	-1005.30768	-4121.09814
35910	-1000.67993	-4129.96289
35920	-996.007935	-4138.8042
35930	-991.291809	-4147.62256
35940	-986.531616	-4156.41699
35950	-981.727539	-4165.18701
35960	-976.879639	-4173.93359
35970	-971.988098	-4182.65527
35980	-967.052979	-4191.35303
35990	-962.074463	-4200.02539
36000	-957.052612	-4208.67285
36010	-951.98761	-4217.29541
36020	-946.879578	-4225.89258
36030	-941.728577	-4234.46387
36040	-936.534851	-4243.00928
36050	-931.298401	-4251.52832
36060	-926.019409	-4260.02148
36070	-920.698059	-4268.48828
36080	-915.334473	-4276.92822
36090	-909.928711	-4285.34082
36100	-904.480957	-4293.72656
36110	-898.991333	-4302.08545
36120	-893.460022	-4310.41602
36130	-887.887085	-4318.71924
36140	-882.272705	-4326.99463
36150	-876.617004	-4335.2417
36160	-870.920166	-4343.45996
36170	-865.182312	-4351.6499
36180	-859.403625	-4359.81152
36190	-853.584106	-4367.94385
36200	-847.72406	-4376.04688
36210	-841.823547	-4384.12012
36220	-835.882751	-4392.16455
36230	-829.901794	-4400.17871
36240	-823.880859	-4408.16309
36250	-817.820129	-4416.1167
36260	-811.719604	-4424.04053
36270	-805.57959	-4431.93359
36280	-799.400208	-4439.7959
36290	-793.18158	-4447.62695
36300	-786.923828	-4455.42725
36310	-780.627197	-4463.1958
36320	-774.291809	-4470.93262
36330	-767.917786	-4478.63818
36340	-761.50531	-4486.31152
36350	-755.054565	-4493.95264
36360	-748.565674	-4501.56152
36370	-742.038879	-4509.1377
36380	-735.474243	-4516.68115
36390	-728.871948	-4524.19189
36400	-722.232239	-4531.66943
36410	-715.555176	-4539.11377
36420	-708.841003	-4546.52441
36430	-702.089844	-4553.90186
36440	-695.30188	-4561.24512
36450	-688.477295	-4568.5542
36460	-681.616272	-4575.8291
36470	-674.718933	-4583.06982
36480	-667.785461	-4590.27588
36490	-660.816101	-4597.44727
36500	-653.810913	-4604.5835
36510	-646.770142	-4611.68457
36520	-639.69397	-4618.75049
36530	-632.582581	-4625.78125
36540	-625.436096	-4632.77588
36550	-618.2547	-4639.73486
36560	-611.120728	-4646.74121
36570	-604.611877	-4654.32715
36580	-598.892944	-4662.52539
36590	-594.020996	-4671.25391
36600	-590.0448	-4680.4248
36610	-587.004028	-4689.94678
36620	-584.929077	-4699.7251
36630	-583.840637	-4709.66113
36640	-583.749634	-4719.65674
36650	-584.656982	-4729.61133
36660	-586.553589	-4739.42529
36670	-589.420471	-4749.00146
36680	-593.229065	-4758.24316
36690	-597.941284	-4767.05859
36700	-603.51001	-4775.35938
36710	-609.879639	-4783.06299
36720	-616.986511	-4790.09229
36730	-624.759644	-4796.37695
36740	-633.121277	-4801.854
36750	-641.988037	-4806.46875
36760	-651.271179	-4810.17578
36770	-660.877991	-4812.93701
36780	-670.712524	-4814.72559
36790	-680.676453	-4815.52344
36800	-690.670288	-4815.32275
36810	-700.594116	-4814.125
36820	-710.348816	-4811.94238
36830	-719.836853	-4808.79736
36840	-728.963562	-4804.7207
36850	-737.637634	-4799.75293
36860	-745.772461	-4793.94434
36870	-753.28772	-4787.35352
36880	-760.487305	-4780.41309
36890	-767.655273	-4773.44043
36900	-774.791443	-4766.43506
36910	-781.895691	-4759.39746
36920	-788.967896	-4752.32715
36930	-796.007874	-4745.22559
36940	-803.015503	-4738.09131
36950	-809.990662	-4730.92578
36960	-816.933105	-4723.72852
36970	-823.842834	-4716.49951
36980	-830.719604	-4709.23926
36990	-837.563293	-4701.94824
37000	-844.373779	-4694.62598
37010	-851.15094	-4687.27246
37020	-857.894592	-4679.88867
37030	-864.604614	-4672.47412
37040	-871.280823	-4665.02881
37050	-877.923157	-4657.55371
37060	-884.531433	-4650.04834
37070	-891.10553	-4642.51318
37080	-897.645325	-4634.94775
37090	-904.150635	-4627.35303
37100	-910.621399	-4619.729
37110	-917.057373	-4612.0752
37120	-923.458557	-4604.39258
37130	-929.824707	-4596.68066
37140	-936.155762	-4588.93994
37150	-942.451599	-4581.1709
37160	-948.711975	-4573.37305
37170	-954.93689	-4565.54639
37180	-961.12616	-4557.69238
37190	-967.279663	-4549.80957
37200	-973.397278	-4541.89941
37210	-979.478882	-4533.96094
37220	-985.524353	-4525.99561
37230	-991.533508	-4518.00244
37240	-997.506287	-4509.98193
37250	-1003.44257	-4501.93457
37260	-1009.34222	-4493.86035
37270	-1015.20508	-4485.75928
37280	-1021.03107	-4477.63184
37290	-1026.82007	-4469.47754
37300	-1032.5719	-4461.29736
37310	-1038.2865	-4453.09131
37320	-1043.96375	-4444.85889
37330	-1049.60352	-4436.60107
37340	-1055.20569	-4428.31787
37350	-1060.77014	-4420.00879
37360	-1066.29688	-4411.6748
37370	-1071.78552	-4403.31592
37380	-1077.23621	-4394.93164
37390	-1082.64868	-4386.52295
37400	-1088.02283	-4378.08984
37410	-1093.35876	-4369.63281
37420	-1098.65601	-4361.15088
37430	-1103.91479	-4352.64551
37440	-1109.13477	-4344.11572
37450	-1114.31592	-4335.56299
37460	-1119.45813	-4326.98633
37470	-1124.5614	-4318.38623
37480	-1129.62549	-4309.76367
37490	-1134.65027	-4301.11768
37500	-1139.63574	-4292.44922
37510	-1144.58179	-4283.75781
37520	-1149.48828	-4275.04443
37530	-1154.35498	-4266.30859
37540	-1159.18213	-4257.55078
37550	-1163.96924	-4248.771
37560	-1168.71655	-4239.96973
37570	-1173.42371	-4231.14697
37580	-1178.0907	-4222.30273
37590	-1182.71741	-4213.4375
37600	-1187.30396	-4204.55127
37610	-1191.84985	-4195.64404
37620	-1196.35535	-4186.7168
37630	-1200.82019	-4177.76904
37640	-1205.24426	-4168.80078
37650	-1209.62756	-4159.8125
37660	-1213.96997	-4150.80469
37670	-1218.27136	-4141.77686
37680	-1222.53174	-4132.72998
37690	-1226.75085	-4123.66357
37700	-1230.92883	-4114.57812
37710	-1235.06543	-4105.47363
37720	-1239.16052	-4096.35059
37730	-1243.21411	-4087.20923
37740	-1247.2262	-4078.04932
37750	-1251.19653	-4068.87134
37760	-1255.12524	-4059.67529
37770	-1259.01196	-4050.46167
37780	-1262.89514	-4041.24658
37790	-1266.97791	-4032.11816
37800	-1271.28748	-4023.09473
37810	-1275.82117	-4014.18188
37820	-1280.57642	-4005.38501
37830	-1285.54993	-3996.70996
37840	-1290.73889	-3988.16187
37850	-1296.13977	-3979.74609
37860	-1301.74939	-3971.46802
37870	-1307.56421	-3963.33276
37880	-1313.58057	-3955.34521
37890	-1319.79468	-3947.51074
37900	-1326.20276	-3939.83398
37910	-1332.80066	-3932.32007
37920	-1339.58435	-3924.97314
37930	-1346.54956	-3917.7981
37940	-1353.69202	-3910.79956
37950	-1361.00708	-3903.98169
37960	-1368.49036	-3897.34863
37970	-1376.13708	-3890.90503
37980	-1383.9425	-3884.6543
37990	-1391.90173	-3878.60083
38000	-1400.00977	-3872.74805
38010	-1408.26172	-3867.09985
38020	-1416.6521	-3861.65967
38030	-1425.1759	-3856.43115
38040	-1433.82776	-3851.41699
38050	-1442.60229	-3846.62085
38060	-1451.4939	-3842.04565
38070	-1460.49719	-3837.69385
38080	-1469.60632	-3833.56885
38090	-1478.8158	-3829.67261
38100	-1488.11975	-3826.00781
38110	-1497.51245	-3822.57666
38120	-1506.98804	-3819.38159
38130	-1516.54041	-3816.42432
38140	-1526.16382	-3813.70654
38150	-1535.85217	-3811.23047
38160	-1545.59924	-3808.99707
38170	-1555.39929	-3807.0083
38180	-1565.24585	-3805.26489
38190	-1575.13293	-3803.76831
38200	-1585.05444	-3802.51929
38210	-1595.00391	-3801.51855
38220	-1604.97546	-3800.76709
38230	-1614.96252	-3800.26489
38240	-1624.95911	-3800.0127
38250	-1634.95886	-3800.0105
38260	-1644.95544	-3800.25806
38270	-1654.94287	-3800.75562
38280	-1664.91467	-3801.50244
38290	-1674.86462	-3802.49854
38300	-1684.78662	-3803.74292
38310	-1694.67444	-3805.23511
38320	-1704.52185	-3806.97388
38330	-1714.32275	-3808.95825
38340	-1724.07092	-3811.18701
38350	-1733.76038	-3813.65869
38360	-1743.38501	-3816.37183
38370	-1752.93884	-3819.32471
38380	-1762.41577	-3822.51562
38390	-1771.81006	-3825.94238
38400	-1781.11572	-3829.60278
38410	-1790.32703	-3833.49463
38420	-1799.43811	-3837.61572
38430	-1808.44336	-3841.96313
38440	-1817.33716	-3846.53442
38450	-1826.11389	-3851.32642
38460	-1834.76807	-3856.33643
38470	-1843.29419	-3861.56128
38480	-1851.68726	-3866.99756
38490	-1859.94165	-3872.64185
38500	-1868.05237	-3878.49097
38510	-1876.0144	-3884.54077
38520	-1883.82275	-3890.78784
38530	-1891.47241	-3897.22803
38540	-1898.95874	-3903.85742
38550	-1906.2771	-3910.67188
38560	-1913.42273	-3917.66724
38570	-1920.39124	-3924.83911
38580	-1927.17834	-3932.18286
38590	-1933.77966	-3939.69385
38600	-1940.19128	-3947.36768
38610	-1946.40906	-3955.19922
38620	-1952.42908	-3963.18384
38630	-1958.24768	-3971.31641
38640	-1963.86108	-3979.59204
38650	-1969.26587	-3988.00513
38660	-1974.45874	-3996.55103
38670	-1979.43628	-4005.22388
38680	-1984.19556	-4014.01831
38690	-1988.7334	-4022.9292
38700	-1993.04712	-4031.95068
38710	-1997.13403	-4041.07715
38720	-2000.99146	-4050.30298
38730	-2004.61719	-4059.62207
38740	-2008.00867	-4069.0293
38750	-2011.16406	-4078.51807
38760	-2014.08118	-4088.08276
38770	-2016.7583	-4097.71777
38780	-2019.19373	-4107.41602
38790	-2021.38599	-4117.17285
38800	-2023.33374	-4126.98096
38810	-2025.03564	-4136.83496
38820	-2026.4906	-4146.72803
38830	-2027.698	-4156.65479
38840	-2028.65674	-4166.6084
38850	-2029.36633	-4176.58301
38860	-2029.82642	-4186.57178
38870	-2030.03674	-4196.56934
38880	-2030.05127	-4206.56934
38890	-2030.05127	-4216.56934
38900	-2030.05127	-4226.56934
38910	-2030.05127	-4236.56934
38920	-2030.05127	-4246.56934
38930	-2030.05127	-4256.56934
38940	-2030.05127	-4266.56934
38950	-2030.05127	-4276.56934
38960	-2030.05127	-4286.56934
38970	-2030.05127	-4296.56934
38980	-2030.05127	-4306.56934
38990	-2030.05127	-4316.56934
39000	-2030.05127	-4326.56934
39010	-2030.05115	-4336.56934
39020	-2030.05115	-4346.56934
39030	-2030.05115	-4356.56934
39040	-2030.05115	-4366.56934
39050	-2030.05115	-4376.56934
39060	-2030.05115	-4386.56934
39070	-2030.05115	-4396.56934
39080	-2030.05115	-4406.56934
39090	-2030.05115	-4416.56934
39100	-2030.05115	-4426.56934
39110	-2030.05115	-4436.56934
39120	-2030.05115	-4446.56934
39130	-2030.05115	-4456.56934
39140	-2030.05115	-4466.56934
39150	-2030.05115	-4476.56934
39160	-2030.05115	-4486.56934
39170	-2030.05115	-4496.56934
39180	-2030.05115	-4506.56934
39190	-2030.05115	-4516.56934
39200	-2030.05115	-4526.56934
39210	-2030.05115	-4536.56934
39220	-2030.05115	-4546.56934
39230	-2030.05115	-4556.56934
39240	-2030.05115	-4566.56934
39250	-2030.05115	-4576.56934
39260	-2030.05115	-4586.56934
39270	-2030.05115	-4596.56934
39280	-2030.05115	-4606.56934
39290	-2030.05115	-4616.56934
39300	-2030.05115	-4626.56934
39310	-2030.05115	-4636.56934
39320	-2030.05103	-4646.56934
39330	-2030.05103	-4656.56934
39340	-2030.05103	-4666.56934
39350	-2030.05103	-4676.56934
39360	-2030.05103	-4686.56934
39370	-2030.05103	-4696.56934
39380	-2030.05103	-4706.56934
39390	-2030.05103	-4716.56934
39400	-2030.05103	-4726.56934
39410	-2030.05103	-4736.56934
39420	-2030.05103	-4746.56934
39430	-2030.05103	-4756.56934
39440	-2030.05103	-4766.56934
39450	-2030.05103	-4776.56934
39460	-2030.05103	-4786.56934
39470	-2030.05103	-4796.56934
39480	-2030.05103	-4806.56934
39490	-2030.05103	-4816.56934
39500	-2030.05103	-4826.56934
39510	-2030.05103	-4836.56934
39520	-2030.05103	-4846.56934
39530	-2030.05103	-4856.56934
39540	-2030.05103	-4866.56934
39550	-2030.05103	-4876.56934
39560	-2030.05103	-4886.56934
39570	-2030.05103	-4896.56934
39580	-2030.05103	-4906.56934
39590	-2030.05103	-4916.56934
39600	-2030.05103	-4926.56934
39610	-2030.05103	-4936.56934
39620	-2030.05103	-4946.56934
39630	-2030.0509	-4956.56934
39640	-2030.0509	-4966.56934
39650	-2030.0509	-4976.56934
39660	-2030.0509	-4986.56934
39670	-2030.0509	-4996.56934
39680	-2030.0509	-5006.56934
39690	-2030.0509	-5016.56934
39700	-2030.0509	-5026.56934
39710	-2030.0509	-5036.56934
39720	-2030.0509	-5046.56934
39730	-2030.0509	-5056.56934
39740	-2030.0509	-5066.56934
39750	-2030.0509	-5076.56934
39760	-2030.0509	-5086.56934
39770	-2030.0509	-5096.56934
39780	-2030.0509	-5106.56934
39790	-2030.0509	-5116.56934
39800	-2030.0509	-5126.56934
39810	-2030.0509	-5136.56934
39820	-2030.0509	-5146.56934
39830	-2030.0509	-5156.56934
39840	-2030.0509	-5166.56934
39850	-2030.0509	-5176.56934
39860	-2030.0509	-5186.56934
39870	-2030.0509	-5196.56934
39880	-2030.04358	-5206.56934
39890	-2030.005	-5216.56934
39900	-2029.93298	-5226.56934
39910	-2029.82776	-5236.56836
39920	-2029.68909	-5246.56738
39930	-2029.51709	-5256.56592
39940	-2029.31189	-5266.56396
39950	-2029.07324	-5276.56104
39960	-2028.80127	-5286.55762
39970	-2028.49609	-5296.55273
39980	-2028.17188	-5306.54736
39990	-2027.87708	-5316.54297
40000	-2027.6156	-5326.53955
40010	-2027.38745	-5336.53711
40020	-2027.19263	-5346.53516
40030	-2027.03113	-5356.53418
40040	-2026.90295	-5366.5332
40050	-2026.80811	-5376.53271
40060	-2026.7467	-5386.53223
40070	-2026.71851	-5396.53223
40080	-2026.72363	-5406.53223
40090	-2026.76208	-5416.53223
40100	-2026.83398	-5426.53223
40110	-2026.93909	-5436.53174
40120	-2027.07764	-5446.53076
40130	-2027.24951	-5456.5293
40140	-2027.45459	-5466.52686
40150	-2027.69312	-5476.52393
40160	-2027.96484	-5486.52051
40170	-2028.27002	-5496.51562
40180	-2028.59424	-5506.51025
40190	-2028.88916	-5516.50635
40200	-2029.15076	-5526.50293
40210	-2029.37891	-5536.5
40220	-2029.57385	-5546.49805
40230	-2029.73547	-5556.49707
40240	-2029.86377	-5566.49609
40250	-2029.95874	-5576.49561
40260	-2030.02039	-5586.49561
40270	-2030.04858	-5596.49561
40280	-2030.05066	-5606.49561
40290	-2030.05066	-5616.49561
40300	-2030.05066	-5626.49561
40310	-2030.05066	-5636.49561
40320	-2030.05066	-5646.49561
40330	-2030.05054	-5656.49561
40340	-2030.05054	-5666.49561
40350	-2030.05054	-5676.49561
40360	-2030.05054	-5686.49561
40370	-2030.05054	-5696.49561
40380	-2030.05054	-5706.49561
40390	-2030.05054	-5716.49561
40400	-2030.05054	-5726.49561
40410	-2030.05054	-5736.49561
40420	-2030.05054	-5746.49561
40430	-2030.05054	-5756.49561
40440	-2030.05054	-5766.49561
40450	-2030.05054	-5776.49561
40460	-2030.05054	-5786.49561
40470	-2030.05054	-5796.49561
40480	-2030.05054	-5806.49561
40490	-2030.05054	-5816.49561
40500	-2030.05042	-5826.49561
40510	-2030.05042	-5836.49561
40520	-2030.05042	-5846.49561
40530	-2030.05042	-5856.49561
40540	-2030.05042	-5866.49561
40550	-2030.05042	-5876.49561
40560	-2030.05042	-5886.49561
40570	-2030.05042	-5896.49561
40580	-2030.05042	-5906.49561
40590	-2030.05042	-5916.49561
40600	-2030.05042	-5926.49561
40610	-2030.05042	-5936.49561
40620	-2030.05042	-5946.49561
40630	-2030.05042	-5956.49561
40640	-2030.05042	-5966.49561
40650	-2030.05042	-5976.49561
40660	-2030.05042	-5986.49561
40670	-2030.05029	-5996.49561
40680	-2030.05029	-6006.49561
40690	-2030.05029	-6016.49561
40700	-2030.05029	-6026.49561
40710	-2030.05029	-6036.49561
40720	-2030.05029	-6046.49561
40730	-2030.05029	-6056.49561
40740	-2030.05029	-6066.49561
40750	-2030.05029	-6076.49561
40760	-2030.05029	-6086.49561
40770	-2030.05029	-6096.49561
40780	-2030.26233	-6106.49072
40790	-2031.41077	-6116.42041
40800	-2033.54468	-6126.18604
40810	-2036.64282	-6135.68945
40820	-2040.67432	-6144.83594
40830	-2045.59888	-6153.53467
40840	-2051.36719	-6161.69824
40850	-2057.92163	-6169.24512
40860	-2065.19678	-6176.1001
40870	-2073.12012	-6182.19434
40880	-2081.61206	-6187.46729
40890	-2090.58813	-6191.86572
40900	-2099.95825	-6195.34619
40910	-2109.62915	-6197.87402
40920	-2119.50415	-6199.42383
40930	-2129.48462	-6199.97998
40940	-2139.47046	-6199.53662
40950	-2149.36255	-6198.09912
40960	-2159.06128	-6195.68066
40970	-2168.47046	-6192.30615
40980	-2177.51709	-6188.05127
40990	-2186.46143	-6183.5791
41000	-2195.40552	-6179.10693
41010	-2204.34985	-6174.63477
41020	-2213.29419	-6170.1626
41030	-2222.23828	-6165.69043
41040	-2231.18262	-6161.21826
41050	-2240.12695	-6156.74609
41060	-2249.07104	-6152.27393
41070	-2258.01538	-6147.80176
41080	-2266.95947	-6143.32959
41090	-2275.90015	-6138.8501
41100	-2284.54321	-6133.82861
41110	-2292.64185	-6127.96973
41120	-2300.11499	-6121.33105
41130	-2306.88818	-6113.97998
41140	-2312.89355	-6105.98926
41150	-2318.07104	-6097.43896
41160	-2322.36914	-6088.41406
41170	-2325.74487	-6079.00586
41180	-2328.16431	-6069.30713
41190	-2329.60352	-6059.41553
41200	-2330.04956	-6049.4292
41210	-2330.04956	-6039.4292
41220	-2330.04956	-6029.4292
41230	-2330.04956	-6019.4292
41240	-2330.04932	-6009.4292
41250	-2330.04932	-5999.4292
41260	-2330.04932	-5989.4292
41270	-2330.04907	-5979.4292
41280	-2330.04907	-5969.4292
41290	-2330.04907	-5959.4292
41300	-2330.04907	-5949.4292
41310	-2330.04883	-5939.4292
41320	-2330.04883	-5929.4292
41330	-2330.04883	-5919.4292
41340	-2330.04883	-5909.4292
41350	-2330.04858	-5899.4292
41360	-2330.04858	-5889.4292
41370	-2330.04858	-5879.4292
41380	-2330.04834	-5869.4292
41390	-2330.04834	-5859.4292
41400	-2330.04834	-5849.4292
41410	-2330.04834	-5839.4292
41420	-2330.0481	-5829.4292
41430	-2330.0481	-5819.4292
41440	-2330.0481	-5809.4292
41450	-2330.0481	-5799.4292
41460	-2330.04785	-5789.4292
41470	-2330.04785	-5779.4292
41480	-2330.04785	-5769.4292
41490	-2330.04761	-5759.4292
41500	-2330.04761	-5749.4292
41510	-2330.04761	-5739.4292
41520	-2330.04761	-5729.4292
41530	-2330.04736	-5719.4292
41540	-2330.04736	-5709.4292
41550	-2330.04736	-5699.4292
41560	-2330.04736	-5689.4292
41570	-2330.04712	-5679.4292
41580	-2330.04712	-5669.4292
41590	-2330.04712	-5659.4292
41600	-2330.04712	-5649.4292
41610	-2330.04688	-5639.4292
41620	-2330.04688	-5629.4292
41630	-2330.04688	-5619.4292
41640	-2330.04663	-5609.4292
41650	-2330.04663	-5599.4292
41660	-2330.04663	-5589.4292
41670	-2330.04663	-5579.4292
41680	-2330.04639	-5569.4292
41690	-2330.04639	-5559.4292
41700	-2330.04639	-5549.4292
41710	-2330.04639	-5539.4292
41720	-2330.04614	-5529.4292
41730	-2330.04614	-5519.4292
41740	-2330.04614	-5509.4292
41750	-2330.0459	-5499.4292
41760	-2330.0459	-5489.4292
41770	-2330.0459	-5479.4292
41780	-2330.0459	-5469.4292
41790	-2330.04565	-5459.4292
41800	-2330.04565	-5449.4292
41810	-2330.04565	-5439.4292
41820	-2330.04565	-5429.4292
41830	-2330.04541	-5419.4292
41840	-2330.04541	-5409.4292
41850	-2330.04541	-5399.4292
41860	-2330.04517	-5389.4292
41870	-2330.04517	-5379.4292
41880	-2330.04517	-5369.4292
41890	-2330.04517	-5359.4292
41900	-2330.04492	-5349.4292
41910	-2330.04492	-5339.4292
41920	-2330.04492	-5329.4292
41930	-2330.04492	-5319.4292
41940	-2330.04468	-5309.4292
41950	-2330.04468	-5299.4292
41960	-2330.04468	-5289.4292
41970	-2330.04443	-5279.4292
41980	-2330.04443	-5269.4292
41990	-2330.04443	-5259.4292
42000	-2330.04443	-5249.4292
42010	-2330.04419	-5239.4292
42020	-2330.04419	-5229.4292
42030	-2330.04419	-5219.4292
42040	-2330.04419	-5209.4292
42050	-2330.04395	-5199.4292
42060	-2330.04395	-5189.4292
42070	-2330.04395	-5179.4292
42080	-2330.04395	-5169.4292
42090	-2330.0437	-5159.4292
42100	-2330.0437	-5149.4292
42110	-2330.0437	-5139.4292
42120	-2330.04346	-5129.4292
42130	-2330.04346	-5119.4292
42140	-2330.04346	-5109.4292
42150	-2330.04346	-5099.4292
42160	-2330.04321	-5089.4292
42170	-2330.04321	-5079.4292
42180	-2330.04321	-5069.4292
42190	-2330.04321	-5059.4292
42200	-2330.04297	-5049.4292
42210	-2330.04297	-5039.4292
42220	-2330.04297	-5029.4292
42230	-2330.04272	-5019.4292
42240	-2330.04272	-5009.4292
42250	-2330.04272	-4999.4292
42260	-2330.02417	-4989.42969
42270	-2329.97217	-4979.42969
42280	-2329.88696	-4969.43018
42290	-2329.76831	-4959.43066
42300	-2329.61646	-4949.43164
42310	-2329.43115	-4939.43359
42320	-2329.21265	-4929.43604
42330	-2328.96094	-4919.43896
42340	-2328.67554	-4909.44336
42350	-2328.35718	-4899.44824
42360	-2328.04224	-4889.45312
42370	-2327.7605	-4879.45703
42380	-2327.51221	-4869.46045
42390	-2327.29736	-4859.4624
42400	-2327.11548	-4849.46436
42410	-2326.96729	-4839.46533
42420	-2326.85229	-4829.46582
42430	-2326.77051	-4819.46631
42440	-2326.72217	-4809.46631
42450	-2326.70703	-4799.46631
42460	-2326.72534	-4789.46631
42470	-2326.7771	-4779.4668
42480	-2326.86206	-4769.4668
42490	-2326.98047	-4759.46777
42500	-2327.13208	-4749.46875
42510	-2327.31689	-4739.4707
42520	-2327.53516	-4729.47314
42530	-2327.78687	-4719.47607
42540	-2328.07178	-4709.47998
42550	-2328.38989	-4699.48535
42560	-2328.70483	-4689.49023
42570	-2328.98657	-4679.49414
42580	-2329.23486	-4669.49756
42590	-2329.44995	-4659.49951
42600	-2329.63159	-4649.50146
42610	-2329.78003	-4639.50244
42620	-2329.89502	-4629.50293
42630	-2329.97656	-4619.50342
42640	-2330.0249	-4609.50342
42650	-2330.04004	-4599.50342
42660	-2330.04004	-4589.50342
42670	-2330.03979	-4579.50342
42680	-2330.03979	-4569.50342
42690	-2330.03979	-4559.50342
42700	-2330.03955	-4549.50342
42710	-2330.03955	-4539.50342
42720	-2330.03955	-4529.50342
42730	-2330.03955	-4519.50342
42740	-2330.03931	-4509.50342
42750	-2330.03931	-4499.50342
42760	-2330.03931	-4489.50342
42770	-2330.03906	-4479.50342
42780	-2330.03906	-4469.50342
42790	-2330.03906	-4459.50342
42800	-2330.03906	-4449.50342
42810	-2330.03882	-4439.50342
42820	-2330.03882	-4429.50342
42830	-2330.03882	-4419.50342
42840	-2330.03857	-4409.50342
42850	-2330.03857	-4399.50342
42860	-2330.03857	-4389.50342
42870	-2330.03857	-4379.50342
42880	-2330.03833	-4369.50342
42890	-2330.03833	-4359.50342
42900	-2330.03833	-4349.50342
42910	-2330.03809	-4339.50342
42920	-2330.03809	-4329.50342
42930	-2330.03809	-4319.50342
42940	-2330.03809	-4309.50342
42950	-2330.03784	-4299.50342
42960	-2330.03784	-4289.50342
42970	-2330.03784	-4279.50342
42980	-2330.0376	-4269.50342
42990	-2330.0376	-4259.50342
43000	-2330.0376	-4249.50342
43010	-2330.0376	-4239.50342
43020	-2330.03735	-4229.50342
43030	-2330.03735	-4219.50342
43040	-2330.03735	-4209.50342
43050	-2330.03711	-4199.50342
43060	-2330.03711	-4189.50342
43070	-2330.03711	-4179.50342
43080	-2330.03711	-4169.50342
43090	-2330.03687	-4159.50342
43100	-2330.03687	-4149.50342
43110	-2330.03687	-4139.50342
43120	-2330.03662	-4129.50342
43130	-2330.03662	-4119.50342
43140	-2330.03662	-4109.50342
43150	-2330.03662	-4099.50342
43160	-2330.03638	-4089.50342
43170	-2330.03638	-4079.50342
43180	-2330.03638	-4069.50342
43190	-2330.03613	-4059.50342
43200	-2330.03613	-4049.50342
43210	-2330.03613	-4039.50342
43220	-2330.03613	-4029.50342
43230	-2330.03589	-4019.50342
43240	-2330.03589	-4009.50342
43250	-2330.03589	-3999.50342
43260	-2330.03564	-3989.50342
43270	-2330.03564	-3979.50342
43280	-2330.03564	-3969.50342
43290	-2330.03564	-3959.50342
43300	-2330.0354	-3949.50342
43310	-2330.0354	-3939.50342
43320	-2330.0354	-3929.50342
43330	-2330.03516	-3919.50342
43340	-2330.03516	-3909.50342
43350	-2330.03516	-3899.50342
43360	-2330.03516	-3889.50342
43370	-2330.03491	-3879.50342
43380	-2330.03491	-3869.50342
43390	-2330.03491	-3859.50342
43400	-2330.03467	-3849.50342
43410	-2330.03467	-3839.50342
43420	-2330.03467	-3829.50342
43430	-2330.03467	-3819.50342
43440	-2330.03442	-3809.50342
43450	-2330.03442	-3799.50342
43460	-2330.03442	-3789.50342
43470	-2330.03418	-3779.50342
43480	-2330.03418	-3769.50342
43490	-2330.03418	-3759.50342
43500	-2330.03418	-3749.50342
43510	-2330.03394	-3739.50342
43520	-2330.03394	-3729.50342
43530	-2330.03394	-3719.50342
43540	-2330.03369	-3709.50342
43550	-2330.03369	-3699.50342
43560	-2330.03369	-3689.50342
43570	-2330.03369	-3679.50342
43580	-2330.03345	-3669.50342
43590	-2330.03345	-3659.50342
43600	-2330.03345	-3649.50342
43610	-2330.0332	-3639.50342
43620	-2330.0332	-3629.50342
43630	-2330.0332	-3619.50342
43640	-2330.0332	-3609.50342
43650	-2330.03296	-3599.50342
43660	-2330.03296	-3589.50342
43670	-2330.03296	-3579.50342
